key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trail_nums,img1,img2,participant,session,date,expName,psychopyVersion,OS,frameRate
space,2.1292,space,1.7569,space,1.2144,p,3.2775,0,0,0,0,1,0,images/flickr_dog_000548.jpg,images/flickr_dog_000839.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.9577,0,1,1,1,1,1,images/flickr_dog_000549.jpg,images/flickr_dog_000840.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.9062,0,2,2,2,1,2,images/flickr_dog_000550.jpg,images/flickr_dog_000841.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,1.0535,0,3,3,3,1,3,images/flickr_dog_000551.jpg,images/flickr_dog_000842.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.9126,0,4,4,4,1,4,images/flickr_dog_000552.jpg,images/flickr_dog_000843.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,0.9427,0,5,5,5,1,5,images/flickr_dog_000554.jpg,images/flickr_dog_000844.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,1.2383,0,6,6,6,1,6,images/flickr_dog_000555.jpg,images/flickr_dog_000845.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.7769,0,7,7,7,1,7,images/flickr_dog_000556.jpg,images/flickr_dog_000847.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.2393,0,8,8,8,1,8,images/flickr_dog_000557.jpg,images/flickr_dog_000848.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,0.8751,0,9,9,9,1,9,images/flickr_dog_000558.jpg,images/flickr_dog_000850.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.1445,0,10,10,10,1,10,images/flickr_dog_000559.jpg,images/flickr_dog_000851.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.8044,0,11,11,11,1,11,images/flickr_dog_000560.jpg,images/flickr_dog_000852.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.1043,0,12,12,12,1,12,images/flickr_dog_000561.jpg,images/flickr_dog_000853.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.0794,0,13,13,13,1,13,images/flickr_dog_000562.jpg,images/flickr_dog_000855.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.7422,0,14,14,14,1,14,images/flickr_dog_000563.jpg,images/flickr_dog_000857.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,0.9377,0,15,15,15,1,15,images/flickr_dog_000564.jpg,images/flickr_dog_000858.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,0.9128,0,16,16,16,1,16,images/flickr_dog_000566.jpg,images/flickr_dog_000859.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.7976,0,17,17,17,1,17,images/flickr_dog_000568.jpg,images/flickr_dog_000860.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.155,0,18,18,18,1,18,images/flickr_dog_000570.jpg,images/flickr_dog_000861.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.6957,0,19,19,19,1,19,images/flickr_dog_000571.jpg,images/flickr_dog_000862.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,0.9064,0,20,20,20,1,20,images/flickr_dog_000573.jpg,images/flickr_dog_000863.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,0.7286,0,21,21,21,1,21,images/flickr_dog_000574.jpg,images/flickr_dog_000864.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.8049,0,22,22,22,1,22,images/flickr_dog_000575.jpg,images/flickr_dog_000865.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,0.8725,0,23,23,23,1,23,images/flickr_dog_000577.jpg,images/flickr_dog_000866.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.2234,0,24,24,24,1,24,images/flickr_dog_000578.jpg,images/flickr_dog_000867.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,1.2869,0,25,25,25,1,25,images/flickr_dog_000579.jpg,images/flickr_dog_000868.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,1.7058,0,26,26,26,1,26,images/flickr_dog_000581.jpg,images/flickr_dog_000869.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.5388,0,27,27,27,1,27,images/flickr_dog_000582.jpg,images/flickr_dog_000870.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,1.2609,0,28,28,28,1,28,images/flickr_dog_000583.jpg,images/flickr_dog_000871.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.0046,0,29,29,29,1,29,images/flickr_dog_000584.jpg,images/flickr_dog_000872.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,2.4063,0,30,30,30,1,30,images/flickr_dog_000585.jpg,images/flickr_dog_000873.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.8713,0,31,31,31,1,31,images/flickr_dog_000586.jpg,images/flickr_dog_000874.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,0.8881,0,32,32,32,1,32,images/flickr_dog_000587.jpg,images/flickr_dog_000875.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,0.994,0,33,33,33,1,33,images/flickr_dog_000588.jpg,images/flickr_dog_000876.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.4882,0,34,34,34,1,34,images/flickr_dog_000589.jpg,images/flickr_dog_000877.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,0.9724,0,35,35,35,1,35,images/flickr_dog_000590.jpg,images/flickr_dog_000878.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.1543,0,36,36,36,1,36,images/flickr_dog_000591.jpg,images/flickr_dog_000879.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,3.3711,0,37,37,37,1,37,images/flickr_dog_000592.jpg,images/flickr_dog_000880.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,2.3874,0,38,38,38,1,38,images/flickr_dog_000593.jpg,images/flickr_dog_000881.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.7436,0,39,39,39,1,39,images/flickr_dog_000594.jpg,images/flickr_dog_000882.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.977,0,40,40,40,1,40,images/flickr_dog_000595.jpg,images/flickr_dog_000883.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,1.0385,0,41,41,41,1,41,images/flickr_dog_000597.jpg,images/flickr_dog_000884.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.3706,0,42,42,42,1,42,images/flickr_dog_000598.jpg,images/flickr_dog_000885.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.8552,0,43,43,43,1,43,images/flickr_dog_000599.jpg,images/flickr_dog_000886.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.8596,0,44,44,44,1,44,images/flickr_dog_000600.jpg,images/flickr_dog_000887.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.0566,0,45,45,45,1,45,images/flickr_dog_000601.jpg,images/flickr_dog_000888.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,1.0596,0,46,46,46,1,46,images/flickr_dog_000602.jpg,images/flickr_dog_000889.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,0.7895,0,47,47,47,1,47,images/flickr_dog_000603.jpg,images/flickr_dog_000890.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.6072,0,48,48,48,1,48,images/flickr_dog_000604.jpg,images/flickr_dog_000891.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.3037,0,49,49,49,1,49,images/flickr_dog_000605.jpg,images/flickr_dog_000892.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.3544,0,50,50,50,1,50,images/flickr_dog_000606.jpg,images/flickr_dog_000893.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.8714,0,51,51,51,1,51,images/flickr_dog_000607.jpg,images/flickr_dog_000894.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.7545,0,52,52,52,1,52,images/flickr_dog_000608.jpg,images/flickr_dog_000895.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.121,0,53,53,53,1,53,images/flickr_dog_000609.jpg,images/flickr_dog_000897.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.6046,0,54,54,54,1,54,images/flickr_dog_000611.jpg,images/flickr_dog_000898.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.6203,0,55,55,55,1,55,images/flickr_dog_000612.jpg,images/flickr_dog_000899.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,1.088,0,56,56,56,1,56,images/flickr_dog_000613.jpg,images/flickr_dog_000900.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,2.3912,0,57,57,57,1,57,images/flickr_dog_000614.jpg,images/flickr_dog_000901.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.7944,0,58,58,58,1,58,images/flickr_dog_000615.jpg,images/flickr_dog_000902.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,0.9207,0,59,59,59,1,59,images/flickr_dog_000616.jpg,images/flickr_dog_000903.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,1.2879,0,60,60,60,1,60,images/flickr_dog_000617.jpg,images/flickr_dog_000904.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.8035,0,61,61,61,1,61,images/flickr_dog_000618.jpg,images/flickr_dog_000905.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.9789,0,62,62,62,1,62,images/flickr_dog_000620.jpg,images/flickr_dog_000906.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,1.3381,0,63,63,63,1,63,images/flickr_dog_000621.jpg,images/flickr_dog_000907.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.8882,0,64,64,64,1,64,images/flickr_dog_000622.jpg,images/flickr_dog_000908.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.545,0,65,65,65,1,65,images/flickr_dog_000623.jpg,images/flickr_dog_000909.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,1.0378,0,66,66,66,1,66,images/flickr_dog_000624.jpg,images/flickr_dog_000910.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,1.4103,0,67,67,67,1,67,images/flickr_dog_000627.jpg,images/flickr_dog_000911.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.6061,0,68,68,68,1,68,images/flickr_dog_000628.jpg,images/flickr_dog_000912.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,0.8779,0,69,69,69,1,69,images/flickr_dog_000630.jpg,images/flickr_dog_000913.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,1.5396,0,70,70,70,1,70,images/flickr_dog_000631.jpg,images/flickr_dog_000914.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,0.8236,0,71,71,71,1,71,images/flickr_dog_000632.jpg,images/flickr_dog_000915.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,0.9212,0,72,72,72,1,72,images/flickr_dog_000633.jpg,images/flickr_dog_000916.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,2.5726,0,73,73,73,1,73,images/flickr_dog_000634.jpg,images/flickr_dog_000917.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,2.3952,0,74,74,74,1,74,images/flickr_dog_000635.jpg,images/flickr_dog_000919.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,1.2132,0,75,75,75,1,75,images/flickr_dog_000636.jpg,images/flickr_dog_000920.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.0873,0,76,76,76,1,76,images/flickr_dog_000637.jpg,images/flickr_dog_000921.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,1.4131,0,77,77,77,1,77,images/flickr_dog_000638.jpg,images/flickr_dog_000922.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.9891,0,78,78,78,1,78,images/flickr_dog_000639.jpg,images/flickr_dog_000923.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,1.7891,0,79,79,79,1,79,images/flickr_dog_000641.jpg,images/flickr_dog_000924.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,p,0.8253,0,80,80,80,1,80,images/flickr_dog_000643.jpg,images/flickr_dog_000925.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,1.938,0,81,81,81,1,81,images/flickr_dog_000644.jpg,images/flickr_dog_000926.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,1.1741,0,82,82,82,1,82,images/flickr_dog_000645.jpg,images/flickr_dog_000927.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
,,,,,,q,1.0561,0,83,83,83,1,83,images/flickr_dog_000646.jpg,images/flickr_dog_000928.jpg,Yun-Jen Tsai,001,2021-08-03_20h19.34.805,Dog face experiment_250-499,2021.1.4,Win32,59.12262031
